Date (MM/DD/YYYY),Time (HH:mm:ss),Chlorophyll RFU,SpCond µS/cm,ODO mg/L,TAL PC RFU,Turbidity FNU,pH,Temp °C
8/25/2021,18:12:12,1.19,21587,8.47,0.44,39.38,8.3,20.833
8/25/2021,18:27:12,1.14,21613.8,8.34,0.46,43.34,8.29,20.822
8/25/2021,18:42:14,1.16,21659.5,8.2,0.48,46.76,8.26,20.82
8/25/2021,18:57:14,1.17,21715.2,8.03,0.49,49.17,8.23,20.81
8/25/2021,19:12:12,1.26,21776.7,7.8,0.5,45.64,8.18,20.804
8/25/2021,19:27:12,1.26,21847.2,7.58,0.5,51.1,8.13,20.834
9/21/2021,8:42:12,1.14,21099.2,5.55,0.34,9.3,7.68,18.537
9/21/2021,8:57:12,1.17,21121.7,5.53,0.33,9.27,7.67,18.597
9/21/2021,9:12:12,1.1,21126.9,5.48,0.29,9.91,7.65,18.686
9/21/2021,9:27:12,0.98,21136.1,5.38,0.31,8.11,7.64,18.748
9/21/2021,9:42:12,1.2,21147.5,5.47,0.32,9.5,7.66,18.83
9/21/2021,9:57:12,1.04,21133.7,6.56,0.29,11.18,7.74,19.906
8/25/2021,19:42:12,1.13,21910.3,7.23,0.45,43.9,8.01,20.827
8/25/2021,19:57:12,1.11,21962.4,7,0.4,37.2,7.92,20.783
8/25/2021,20:12:12,1.08,21998.6,6.86,0.38,31.39,7.86,20.722
8/25/2021,20:27:14,1.08,22031.3,6.76,0.34,26.77,7.82,20.644
8/25/2021,20:42:12,0.99,22059.3,6.7,0.31,22.85,7.79,20.566
8/25/2021,20:57:12,0.99,22076.3,6.68,0.29,20.21,7.77,20.489
8/25/2021,21:12:12,0.94,22095.3,6.62,0.28,18.31,7.75,20.413
8/25/2021,21:27:14,0.95,22109.3,6.58,0.3,16.79,7.73,20.337
8/25/2021,21:42:12,0.92,22122.4,6.56,0.29,15.54,7.72,20.26
8/25/2021,21:57:12,0.97,22107.4,6.55,0.29,14.48,7.7,20.192
8/25/2021,22:12:12,0.96,22142.7,6.54,0.28,13.4,7.69,20.12
8/25/2021,22:27:12,1.05,22114.4,6.56,0.28,12.99,7.69,20.057
9/21/2021,10:12:12,1.04,21133.3,6.74,0.32,16.2,7.81,20.572
9/21/2021,10:27:12,0.92,20963.7,7.16,0.29,10.1,7.95,20.403
9/21/2021,10:42:12,0.86,20848,7.32,0.29,5.9,8.03,20.253
9/21/2021,10:57:12,0.89,20830.1,7.43,0.31,4.4,8.08,20.233
9/21/2021,11:12:12,0.9,20562.2,7.65,0.3,3.59,8.15,20.334
9/21/2021,11:27:12,0.94,20728.5,7.78,0.28,3.59,8.19,20.499
9/21/2021,11:42:12,0.86,20729,7.97,0.29,4.16,8.27,20.735
9/21/2021,11:57:12,0.89,20725.4,8.13,0.3,3.39,8.34,20.895
9/21/2021,12:12:12,0.99,20516,8.54,0.31,2.72,8.48,21.335
9/21/2021,12:27:12,1.01,20487.7,8.58,0.28,2.76,8.48,21.465
9/21/2021,12:42:14,1.07,20432.7,8.73,0.26,2.68,8.54,21.602
8/25/2021,22:42:12,1.01,22149.3,6.68,0.3,13.45,7.71,19.944
8/25/2021,22:57:12,0.96,22153.1,6.67,0.29,12.24,7.71,19.913
9/21/2021,12:57:12,1.08,20444.8,8.8,0.31,2.76,8.57,21.668
9/21/2021,13:12:12,1.16,20417.3,8.91,0.31,2.73,8.6,21.714
8/25/2021,23:12:12,0.98,22157,6.74,0.26,13.01,7.72,19.833
8/25/2021,23:27:12,0.96,22151,6.89,0.29,13.98,7.75,19.68
8/25/2021,23:42:12,1.05,22144.9,6.93,0.3,13.63,7.75,19.635
8/25/2021,23:57:12,1.79,21875.6,8.24,0.53,49.46,8.22,18.066
8/26/2021,0:12:12,1.48,21307,8.4,0.7,102.35,8.24,18.128
8/26/2021,0:27:12,1.84,21133.2,8.44,0.88,136.75,8.26,18.153
8/26/2021,0:42:12,1.49,21171.8,8.44,0.79,109.37,8.26,18.136
8/26/2021,0:57:12,1.51,21214,8.46,0.75,109.04,8.27,18.01
8/26/2021,1:12:12,1.58,21224.9,8.46,0.78,90.01,8.27,18.054
8/26/2021,1:27:12,1.6,21207.4,8.45,0.74,93.65,8.28,18.133
9/21/2021,13:27:12,1.27,20411.7,8.98,0.32,2.53,8.62,21.765
9/21/2021,13:42:12,1.4,20414.4,9.03,0.32,3.03,8.63,21.822
9/21/2021,13:57:12,1.33,20405,9.06,0.32,2.75,8.65,21.952
9/21/2021,14:12:12,1.38,20398.4,9.09,0.33,2.7,8.67,22.106
9/21/2021,14:27:12,1.24,20416.2,9.08,0.33,2.54,8.7,22.585
9/21/2021,14:42:12,1.19,20409.3,9.01,0.29,2.57,8.71,22.931
9/21/2021,14:57:12,1.38,20450.4,8.98,0.34,2.65,8.77,22.83
9/21/2021,15:12:14,1.44,20440.5,9.13,0.35,2.97,8.78,21.714
9/21/2021,15:27:12,1.74,20400.9,9.04,0.34,3,8.7,22.545
9/21/2021,15:42:12,2.06,20404.9,9.21,0.38,2.78,8.73,22.521
9/21/2021,15:57:12,1.77,20425.7,9.23,0.37,3.58,8.69,22.52
9/21/2021,16:12:12,1.77,20442.3,9.16,0.38,4.5,8.68,22.247
9/21/2021,16:27:12,1.8,20451.1,9.14,0.39,6.25,8.67,22.226
9/21/2021,16:42:12,1.86,20455.5,9.05,0.41,8.16,8.65,22.217
9/21/2021,16:57:12,1.8,20490.5,8.91,0.41,9.77,8.62,22.215
9/21/2021,17:12:12,1.78,20527.8,8.71,0.39,11.22,8.55,22.202
9/21/2021,17:27:14,1.7,20571.3,8.48,0.4,11.22,8.48,22.158
9/21/2021,17:42:12,1.79,20640.3,8.25,0.38,11.01,8.4,22.136
9/21/2021,17:57:12,1.81,20739.2,7.95,0.39,10.75,8.28,22.134
8/26/2021,1:42:12,1.56,21158.1,8.46,0.74,84.39,8.3,18.234
8/26/2021,1:57:12,1.73,21115.1,8.47,0.74,98.24,8.31,18.234
8/26/2021,2:12:12,1.55,21042.8,8.46,0.76,89.42,8.32,18.235
8/26/2021,2:27:12,1.92,21031.3,8.46,0.75,90.8,8.33,18.219
8/26/2021,2:42:12,1.54,21024.1,8.47,0.76,87.52,8.32,18.223
9/21/2021,18:12:14,1.8,20862.4,7.6,0.36,10.88,8.17,22.098
9/21/2021,18:27:12,1.88,20925.4,7.34,0.38,10.42,8.11,22.042
8/26/2021,2:57:12,1.56,21041.7,8.47,0.73,94.44,8.33,18.195
8/26/2021,3:12:12,1.27,20947.6,8.47,0.7,80.59,8.32,18.084
8/26/2021,3:27:12,1.64,20931.2,8.46,0.77,96.12,8.32,18.155
8/26/2021,3:42:12,1.68,20887.1,8.49,0.77,86.31,8.33,18.076
8/26/2021,3:57:12,1.62,20828,8.48,0.71,83.41,8.34,17.972
8/26/2021,4:12:12,1.88,20772.4,8.48,0.71,83.1,8.33,18.013
8/26/2021,4:27:14,1.68,20731.6,8.46,0.73,83.03,8.32,17.991
8/26/2021,4:42:12,2.49,20854.6,8.43,0.68,73.31,8.32,17.935
8/26/2021,4:57:12,1.53,20829.4,8.45,0.59,62.14,8.32,17.844
8/26/2021,5:12:12,1.52,20852.5,8.44,0.55,48.71,8.32,17.798
8/26/2021,5:27:12,1.38,20884.7,8.34,0.55,43.05,8.31,17.757
8/26/2021,5:42:14,1.3,20937.8,8.35,0.53,50.77,8.31,17.743
8/26/2021,5:57:14,1.19,20986.8,8.3,0.54,47.3,8.3,17.682
8/26/2021,6:12:12,1.22,21018.5,8.2,0.52,43.74,8.28,17.642
9/21/2021,18:42:12,1.86,21002.6,7.12,0.38,10.85,8.02,21.984
9/21/2021,18:57:12,1.88,21057,6.95,0.39,10.23,7.99,21.925
9/21/2021,19:12:12,1.85,21096.8,6.83,0.36,9.62,7.95,21.875
8/26/2021,6:27:12,1.19,21052.7,8.14,0.52,45.76,8.27,17.64
9/21/2021,19:27:12,1.78,21136,6.72,0.34,9.32,7.93,21.824
9/21/2021,19:42:12,1.83,21168.9,6.63,0.36,8.98,7.91,21.785
9/21/2021,19:57:12,1.77,21196.8,6.54,0.34,9.02,7.9,21.757
9/21/2021,20:12:12,1.98,21210.8,6.45,0.38,9.53,7.87,21.73
9/21/2021,20:27:12,2.13,21223.2,6.39,0.42,9.32,7.86,21.704
9/21/2021,20:42:12,2.06,21231.4,6.32,0.39,9.88,7.86,21.666
9/21/2021,20:57:12,2.12,21241.8,6.37,0.42,12.53,7.86,21.619
9/21/2021,21:12:12,2.07,21256.8,6.3,0.42,10.19,7.84,21.62
9/21/2021,21:27:12,1.97,21277.7,6.19,0.38,8.9,7.81,21.59
9/21/2021,21:42:12,1.87,21274.5,6.11,0.37,8.52,7.81,21.572
9/21/2021,21:57:12,1.88,21231.9,6.35,0.41,26.01,7.88,21.301
9/21/2021,22:12:12,1.94,20815.1,7.28,0.58,54.96,8.13,21.258
9/21/2021,22:27:12,2.37,20455,8.08,0.67,59.1,8.42,21.562
9/21/2021,22:42:12,2.44,20164.6,8.4,0.69,83.12,8.54,21.747
8/26/2021,6:42:12,1.12,21095.2,8.03,0.48,51.16,8.24,17.629
8/26/2021,6:57:12,1.1,21133.1,7.92,0.5,45.26,8.21,17.611
8/26/2021,7:12:12,1.07,21211.8,7.73,0.5,42.6,8.14,17.586
8/26/2021,7:27:12,0.96,21337.6,7.44,0.44,36.34,8.04,17.589
8/26/2021,7:42:12,0.89,21488.8,7.12,0.39,29.24,7.93,17.647
8/26/2021,7:57:12,0.85,21614.1,6.87,0.37,23.55,7.86,17.718
8/26/2021,8:12:14,0.82,21722.6,6.68,0.35,20.44,7.8,17.795
9/21/2021,22:57:12,2.46,20029.8,8.47,0.7,68.97,8.56,21.759
9/21/2021,23:12:12,2.47,19984,8.49,0.68,75.26,8.59,21.807
9/21/2021,23:27:12,2.9,20059,8.43,0.71,69.42,8.6,21.755
9/21/2021,23:42:12,2.64,19985.1,8.39,0.66,54.72,8.62,21.806
9/21/2021,23:57:12,2.77,19941.2,8.37,0.63,54.2,8.63,21.822
9/22/2021,0:12:12,2.66,19803.2,8.27,0.66,60.09,8.63,21.761
9/22/2021,0:27:12,2.55,19811.5,8.24,0.67,54.83,8.63,21.715
9/22/2021,0:42:12,2.31,19595.4,8.13,0.63,48.38,8.62,21.415
9/22/2021,0:57:12,2.08,19322.8,8.11,0.61,55.65,8.6,21.396
9/22/2021,1:12:12,2.09,19337.6,8.13,0.57,49.92,8.6,21.461
9/22/2021,1:27:12,2.04,19352.8,8.14,0.57,40.38,8.59,21.422
9/22/2021,1:42:12,1.98,19461.2,8.18,0.51,33.07,8.61,21.597
9/22/2021,1:57:12,2.07,19494.8,8.23,0.5,30.63,8.62,21.647
9/22/2021,2:12:12,2.04,19500.9,8.23,0.46,28.48,8.63,21.616
9/22/2021,2:27:12,2.09,19505.9,8.22,0.49,28.78,8.61,21.575
9/22/2021,2:42:12,2.1,19508.2,8.2,0.46,34.03,8.61,21.524
9/22/2021,2:57:12,2.09,19503.1,8.18,0.47,22.5,8.6,21.461
9/22/2021,3:12:12,1.92,19544.7,8.12,0.46,26.74,8.6,21.399
9/22/2021,3:27:12,1.81,19485.2,8.06,0.47,24.88,8.58,21.153
9/22/2021,3:42:12,1.78,19537.4,8.06,0.47,20.9,8.58,21.227
9/22/2021,3:57:14,1.87,19536.3,7.96,0.44,20.73,8.56,21.134
9/22/2021,4:12:14,1.8,19544.8,7.94,0.47,26.3,8.55,21.154
9/22/2021,4:27:12,1.8,19525.4,7.85,0.47,31.34,8.54,21.066
9/22/2021,4:42:14,1.8,19513.7,7.77,0.49,39.12,8.52,20.985
9/22/2021,4:57:12,1.77,19532.9,7.67,0.49,32.18,8.51,20.892
9/22/2021,5:12:12,1.77,19617.1,7.56,0.54,37.87,8.47,20.787
9/22/2021,5:27:12,1.75,19813.8,7.41,0.5,34.9,8.45,20.682
9/22/2021,5:42:12,1.79,20010.4,7.25,0.51,34.68,8.36,20.59
9/22/2021,5:57:12,1.72,20225.2,6.91,0.49,27.32,8.23,20.441
9/22/2021,6:12:12,1.52,20365.7,6.68,0.43,24.23,8.15,20.31
8/26/2021,8:27:12,0.85,21805.8,6.54,0.32,18,7.76,17.874
8/26/2021,8:42:12,0.82,21876,6.41,0.32,16.42,7.72,17.953
9/22/2021,6:27:12,1.41,20502.9,6.48,0.38,20.52,8.06,20.184
9/22/2021,6:42:12,1.33,20609.3,6.32,0.37,16.56,8.01,20.082
9/22/2021,6:57:12,1.31,20688.5,6.2,0.36,14.7,7.97,19.996
9/22/2021,7:12:12,1.3,20769.5,6.08,0.35,13.31,7.93,19.924
9/22/2021,7:27:12,1.33,20801,6.05,0.36,13.16,7.92,19.886
9/22/2021,7:42:12,1.3,20847.3,6.01,0.35,14.92,7.91,19.86
9/22/2021,7:57:12,1.29,20894.6,5.95,0.36,12.3,7.89,19.849
9/22/2021,8:12:12,1.36,20931.7,5.93,0.35,16.45,7.88,19.858
9/22/2021,8:27:12,1.41,20940.8,5.96,0.37,15.45,7.87,19.871
9/22/2021,8:42:12,1.4,20969.3,5.97,0.36,13.1,7.86,19.902
9/22/2021,8:57:12,1.35,20998.1,5.95,0.36,16.58,7.84,19.96
9/22/2021,9:12:12,1.38,21033.8,5.91,0.36,14.42,7.83,20.016
9/22/2021,9:27:12,1.31,21042.1,5.91,0.34,16.1,7.82,20.097
9/22/2021,9:42:12,1.42,20975.1,6.11,0.35,12.43,7.86,20.393
9/22/2021,9:57:12,1.5,20812.5,6.72,0.39,22.96,7.98,20.62
9/22/2021,10:12:12,1.47,20897.7,6.79,0.37,18.93,7.94,20.606
9/22/2021,10:27:12,2.43,19264.8,8.08,0.65,57.39,8.44,21.346
9/22/2021,10:42:12,2.08,19041.3,8.2,0.61,56.73,8.48,21.572
9/22/2021,10:57:12,1.97,19087.2,8.24,0.61,65.58,8.5,21.879
9/22/2021,11:12:12,1.85,19074.2,8.26,0.57,63.74,8.52,22.115
9/22/2021,11:27:12,1.89,19085.3,8.27,0.55,54.38,8.56,22.352
9/22/2021,11:42:12,1.88,19104.7,8.28,0.5,45.45,8.58,22.622
9/22/2021,11:57:12,1.89,19099.3,8.27,0.49,38.87,8.59,22.82
9/22/2021,12:12:12,1.93,19092.5,8.33,0.51,36.9,8.61,22.833
9/22/2021,12:27:12,1.96,19111.1,8.37,0.49,34.63,8.6,22.853
9/22/2021,12:42:12,2.03,19109.9,8.41,0.51,39.62,8.62,22.787
9/22/2021,12:57:12,2.15,19109.1,8.43,0.5,29.82,8.62,22.929
9/22/2021,13:12:12,2.11,19147.7,8.47,0.51,26.88,8.63,22.936
9/22/2021,13:27:12,2.23,19199.1,8.52,0.51,27.62,8.65,22.916
9/22/2021,13:42:12,2.19,19192.8,8.56,0.5,28.1,8.65,23.013
9/22/2021,13:57:12,2.22,19185.3,8.62,0.49,25.93,8.66,23.01
9/22/2021,14:12:12,2.25,19189.5,8.65,0.49,25.3,8.67,23.124
9/22/2021,14:27:12,2.49,19190.7,8.69,0.52,21.43,8.69,23.172
9/22/2021,14:42:12,2.71,19187,8.71,0.54,20.14,8.71,23.215
9/22/2021,14:57:12,3.18,19221,8.74,0.57,18.42,8.74,23.386
9/22/2021,15:12:12,3.4,19236.7,8.74,0.58,18.73,8.75,23.31
9/22/2021,15:27:12,3.73,19216.1,8.81,0.62,17.83,8.76,23.299
9/22/2021,15:42:12,3.17,19226.1,8.79,0.54,19.71,8.77,22.747
9/22/2021,15:57:12,2.82,19241.2,8.79,0.53,18.94,8.75,22.739
9/22/2021,16:12:12,3.45,19227.8,8.79,0.58,19.34,8.74,22.844
9/22/2021,16:27:12,3.09,19245.1,8.75,0.55,21.83,8.71,23.099
9/22/2021,16:42:12,2.93,19233.6,8.68,0.53,24.2,8.7,23.004
9/22/2021,16:57:12,2.52,19240.8,8.59,0.53,27.02,8.69,23.046
9/22/2021,17:12:12,2.41,19253.1,8.46,0.49,29.58,8.67,23.075
9/22/2021,17:27:12,2.28,19275.3,8.28,0.53,32.08,8.64,23.089
9/22/2021,17:42:12,2.23,19296.9,8.11,0.54,33.62,8.6,23.08
9/22/2021,17:57:14,2.11,19333.1,7.89,0.47,31.13,8.53,23.051
8/26/2021,8:57:12,0.84,21924.3,6.33,0.3,15.84,7.71,18.035
8/26/2021,9:12:12,0.77,21954.5,6.32,0.28,13.75,7.69,18.137
9/22/2021,18:12:12,2.09,19476.7,7.58,0.48,27.46,8.42,22.988
8/26/2021,9:27:12,0.81,21977.2,6.3,0.29,13.05,7.68,18.248
8/26/2021,9:42:12,0.82,22006.4,6.27,0.29,12,7.67,18.35
8/26/2021,9:57:12,0.8,22028.3,6.26,0.29,11.89,7.65,18.483
8/26/2021,10:12:12,0.79,22053.2,6.25,0.27,11.63,7.64,18.625
8/26/2021,10:27:12,0.79,22069.9,6.25,0.29,11.98,7.63,18.778
8/26/2021,10:42:12,0.82,22090.4,6.24,0.27,11.24,7.62,18.92
8/26/2021,10:57:12,0.84,22107.4,6.23,0.26,11.14,7.61,19.082
8/26/2021,11:12:12,0.8,22122.9,6.21,0.25,8.82,7.61,19.203
8/26/2021,11:27:12,0.83,22118.2,6.19,0.27,10.06,7.61,19.277
8/26/2021,11:42:12,0.94,22125.5,6.19,0.26,8.91,7.62,19.307
8/26/2021,11:57:12,0.88,22130.2,6.41,0.26,10.92,7.62,19.683
8/26/2021,12:12:12,1.04,21246.5,7.85,0.36,30.7,8.13,22.407
8/26/2021,12:27:12,1.05,20884.2,8.23,0.4,39.29,8.28,22.459
8/26/2021,12:42:12,1.12,20609.9,8.5,0.43,38.79,8.35,22.316
8/26/2021,12:57:12,1.12,20646.2,8.51,0.44,34.47,8.4,22.706
8/26/2021,13:12:12,1.11,20585.4,8.54,0.44,34.92,8.42,23.06
8/26/2021,13:27:12,1.14,20539.7,8.5,0.43,43.17,8.42,23.697
8/26/2021,13:42:12,1.09,20420.1,8.59,0.44,37.11,8.43,23.701
9/22/2021,18:27:12,2.14,19637,7.32,0.44,23,8.34,22.901
9/22/2021,18:42:12,2,19762,7.12,0.41,19.54,8.24,22.797
9/22/2021,18:57:12,1.96,19890.9,6.95,0.38,15.93,8.19,22.686
9/22/2021,19:12:12,1.92,19994.2,6.81,0.39,14.44,8.14,22.582
9/22/2021,19:27:12,1.84,20090.6,6.69,0.35,12.94,8.1,22.484
9/22/2021,19:42:12,1.79,20167.3,6.58,0.36,11.19,8.07,22.391
9/22/2021,19:57:12,1.79,20232,6.49,0.36,10.31,8.06,22.304
9/22/2021,20:12:12,1.77,20284.4,6.44,0.33,10.04,8.02,22.219
9/22/2021,20:27:12,1.8,20326.5,6.4,0.35,9.83,8,22.131
9/22/2021,20:42:12,1.92,20350.8,6.37,0.39,11.67,8,22.02
9/22/2021,20:57:12,1.84,20372.7,6.39,0.38,11.47,8,21.928
9/22/2021,21:12:12,1.86,20390.3,6.38,0.39,11.16,7.99,21.854
9/22/2021,21:27:12,1.88,20414.1,6.37,0.38,12.41,7.99,21.76
9/22/2021,21:42:14,1.83,20433.5,6.31,0.37,14.26,7.96,21.648
9/22/2021,21:57:12,1.91,20463.2,6.31,0.41,12.8,7.96,21.552
9/22/2021,22:12:12,1.96,20483.6,6.25,0.39,10.74,7.94,21.515
9/22/2021,22:27:12,1.85,20481.2,6.36,0.35,11.35,7.96,21.41
9/22/2021,22:42:12,1.94,20322.6,6.89,0.46,27.38,8.12,20.692
9/22/2021,22:57:12,2.2,19984.4,7.33,0.54,45.92,8.29,20.254
9/22/2021,23:12:12,2.66,19679.8,7.76,0.76,77.26,8.48,20.022
9/22/2021,23:27:12,3.03,19468.2,7.94,0.8,79.99,8.54,19.91
9/22/2021,23:42:12,3.17,19309.5,8,0.78,63.11,8.57,19.976
9/22/2021,23:57:12,3.16,19228.9,7.99,0.81,73.29,8.59,20.166
9/23/2021,0:12:14,3.03,19163.7,7.97,0.77,63.65,8.62,20.571
8/26/2021,13:57:12,1.03,20311,8.68,0.4,30.07,8.46,23.387
9/23/2021,0:27:12,3.01,19176.9,8,0.78,76.48,8.61,20.406
9/23/2021,0:42:12,2.77,19149,8.01,0.75,68.85,8.61,20.4
9/23/2021,0:57:12,2.31,19106.9,8.11,0.67,61.49,8.62,20.056
9/23/2021,1:12:12,2.34,19095.7,8.14,0.65,55.83,8.63,19.69
9/23/2021,1:27:12,2.36,19111.1,8.2,0.64,50.99,8.63,19.391
9/23/2021,1:42:12,2.08,19124.5,8.23,0.57,43.62,8.65,19.221
9/23/2021,1:57:12,1.84,19140.6,8.28,0.55,47.88,8.66,19.111
8/26/2021,14:12:12,1.01,20269,8.76,0.4,25.97,8.45,23.354
8/26/2021,14:27:12,1.06,20248.1,8.81,0.39,26.83,8.46,23.397
8/26/2021,14:42:12,1.05,20207.9,8.89,0.37,23.2,8.47,23.285
8/26/2021,14:57:14,0.98,20170.7,8.95,0.37,19.26,8.48,23.197
8/26/2021,15:12:14,1.07,20177.1,8.98,0.38,18.5,8.48,23.377
9/23/2021,2:12:12,1.79,19100.5,8.27,0.55,42.71,8.64,19.268
8/26/2021,15:27:12,1.04,20233,8.98,0.36,18.64,8.48,23.496
8/26/2021,15:42:12,0.97,20229.1,9.09,0.33,14.62,8.51,22.983
8/26/2021,15:57:14,0.9,20184.6,9.08,0.33,12.44,8.47,22.768
9/23/2021,2:27:12,1.71,19086.6,8.27,0.56,49.66,8.65,19.361
8/26/2021,16:12:12,0.98,20167.4,9.08,0.31,11.77,8.46,22.793
8/26/2021,16:27:12,0.93,20145.8,9.13,0.31,11.2,8.47,22.645
9/23/2021,2:42:12,1.59,19081.3,8.28,0.51,48.5,8.64,19.303
9/23/2021,2:57:12,1.59,19046,8.28,0.51,39.97,8.64,19.184
9/23/2021,3:12:12,1.67,19008.7,8.29,0.53,48.18,8.63,19.154
9/23/2021,3:27:12,1.48,19007,8.28,0.55,49.49,8.64,19.274
9/23/2021,3:42:12,1.53,18996.9,8.27,0.56,55.76,8.63,19.156
9/23/2021,3:57:12,1.54,19052.6,8.29,0.54,50.51,8.62,18.929
9/23/2021,4:12:12,1.52,19118.6,8.27,0.49,37.31,8.62,18.961
9/23/2021,4:27:12,1.47,19116.1,8.26,0.47,34.04,8.62,19.012
9/23/2021,4:42:14,1.51,19125.7,8.17,0.45,29.45,8.61,18.904
9/23/2021,4:57:12,1.55,19161.9,8.15,0.46,32.81,8.6,18.941
9/23/2021,5:12:14,1.63,19186.8,8.1,0.46,30.21,8.6,18.866
9/23/2021,5:27:14,1.68,19201.5,8.04,0.48,32.36,8.59,18.772
9/23/2021,5:42:12,1.85,19207.9,7.96,0.52,33.15,8.57,18.778
9/23/2021,5:57:12,1.91,19214.6,7.8,0.48,30.61,8.55,18.879
9/23/2021,6:12:12,1.86,19221.8,7.64,0.49,31.69,8.49,19.028
9/23/2021,6:27:12,1.92,19256.1,7.48,0.48,23.92,8.45,19.152
9/23/2021,6:42:12,1.84,19381.8,7.26,0.44,20.05,8.37,19.172
9/23/2021,6:57:12,1.83,19540.1,7.02,0.45,18.75,8.28,19.14
9/23/2021,7:12:14,1.74,19658.3,6.82,0.41,15.46,8.2,19.105
9/23/2021,7:27:12,1.71,19836.3,6.64,0.43,14.41,8.13,19.072
9/23/2021,7:42:12,1.67,19945.1,6.52,0.37,13.04,8.08,19.053
9/23/2021,7:57:12,1.6,20029.5,6.42,0.39,12.89,8.05,19.048
9/23/2021,8:12:12,1.56,20112.9,6.33,0.38,12.51,8.04,19.058
9/23/2021,8:27:12,1.53,20183.5,6.25,0.36,11.32,7.99,19.081
9/23/2021,8:42:14,1.56,20221.2,6.17,0.38,11.57,7.97,19.128
8/26/2021,16:42:12,1.03,20151.9,9.11,0.32,11.66,8.47,22.907
8/26/2021,16:57:12,1.07,20168.1,9.09,0.33,11.94,8.47,22.999
8/26/2021,17:12:12,0.99,20163,9.07,0.31,10.61,8.47,22.756
8/26/2021,17:27:12,1.1,20177.7,9.1,0.32,10.09,8.47,22.45
8/26/2021,17:42:12,1.19,20181.6,9.06,0.34,11.24,8.46,22.614
9/23/2021,8:57:12,1.51,20276.4,6.11,0.39,11.8,7.95,19.177
8/26/2021,17:57:12,1.02,20165,9.1,0.27,8.71,8.45,22.196
8/26/2021,18:12:12,1.02,20163.1,9.05,0.29,9.43,8.44,22.447
8/26/2021,18:27:12,0.99,20177.6,8.87,0.29,11.86,8.41,22.546
8/26/2021,18:42:12,0.98,20183.3,8.82,0.33,15.18,8.41,22.478
8/26/2021,18:57:12,1.06,20199.5,8.69,0.33,19.31,8.38,22.48
8/26/2021,19:12:12,1.07,20228.1,8.49,0.38,24.96,8.35,22.548
8/26/2021,19:27:12,1.11,20261.7,8.25,0.38,30.25,8.31,22.671
8/26/2021,19:42:12,1.15,20290.5,8.06,0.41,32.05,8.28,22.764
8/26/2021,19:57:14,1.11,20346.3,7.71,0.43,31.84,8.21,22.835
8/26/2021,20:12:12,1.09,20504.8,7.23,0.38,30.9,8.08,22.775
8/26/2021,20:27:12,1.13,20678.4,6.88,0.35,25.75,7.98,22.693
8/26/2021,20:42:12,1.14,20822.1,6.62,0.34,21.44,7.9,22.601
8/26/2021,20:57:12,1.09,20953.4,6.4,0.3,17.97,7.84,22.501
8/26/2021,21:12:12,1.11,21063.9,6.25,0.3,15.98,7.79,22.402
8/26/2021,21:27:12,1.08,21155.5,6.13,0.28,13.86,7.75,22.312
8/26/2021,21:42:12,1.08,21221.1,6.04,0.28,12.27,7.73,22.231
9/23/2021,9:12:12,1.51,20310.7,6.05,0.35,11.02,7.93,19.241
9/23/2021,9:27:12,1.58,20334.8,5.99,0.35,10.08,7.91,19.307
9/23/2021,9:42:12,1.55,20351.4,5.93,0.36,10.06,7.9,19.387
9/23/2021,9:57:14,1.27,20342.6,5.79,0.31,10.07,7.89,19.452
9/23/2021,10:12:12,1.68,20304,6.29,0.37,11.02,7.94,19.686
9/23/2021,10:27:12,1.46,20275.2,6.26,0.36,13.48,7.94,19.551
9/23/2021,10:42:12,1.97,19294.1,8.23,0.57,49.78,8.48,20.793
9/23/2021,10:57:12,1.86,19307.4,8.29,0.55,46.42,8.51,21.122
9/23/2021,11:12:12,1.66,19364.3,8.23,0.5,45.03,8.5,21.123
9/23/2021,11:27:12,1.62,19345.9,8.37,0.53,48.67,8.56,21.386
9/23/2021,11:42:12,1.55,19344.3,8.51,0.54,48.71,8.6,21.395
9/23/2021,11:57:12,1.44,19406.5,8.5,0.48,44,8.62,21.345
9/23/2021,12:12:14,1.43,19458.6,8.5,0.49,41.15,8.62,21.538
9/23/2021,12:27:12,1.45,19488.9,8.51,0.46,37.64,8.62,21.951
9/23/2021,12:42:12,1.47,19544.8,8.53,0.43,37.34,8.64,21.968
9/23/2021,12:57:12,1.29,19604.4,8.56,0.43,35.39,8.65,21.923
9/23/2021,13:12:12,1.23,19658.4,8.58,0.41,31.23,8.64,21.88
9/23/2021,13:27:12,1.21,19678.2,8.58,0.41,30.8,8.65,21.958
9/23/2021,13:42:12,1.19,19710.8,8.58,0.4,28.51,8.63,21.977
9/23/2021,13:57:12,1.17,19799.2,8.6,0.37,24.59,8.64,21.896
9/23/2021,14:12:12,1.19,19809.3,8.62,0.36,23.22,8.64,21.999
9/23/2021,14:27:12,1.22,19872,8.68,0.37,18.68,8.65,21.998
9/23/2021,14:42:12,1.29,19839,8.73,0.34,18.05,8.66,22.064
9/23/2021,14:57:12,1.28,19847,8.7,0.38,16.9,8.66,22.022
9/23/2021,15:12:12,1.36,19802.7,8.71,0.38,17.59,8.66,22.186
9/23/2021,15:27:12,1.36,19838.5,8.71,0.36,16.23,8.66,22.182
9/23/2021,15:42:12,1.54,19645.3,8.77,0.38,14.6,8.67,22.245
9/23/2021,15:57:14,1.64,19557.8,8.75,0.38,12.76,8.68,22.521
